cluster_pred,review_id,text_en_only_rm_stopping,category,catid
238,149287,new tau check torn time check shipping goods,Shipping,3
238,60159,hri pesen friday dteng tuesday feels tired waiting maybe red krn date psbb times yes late usually fellow sby dteng ttp trimkasih krn bli ttp served,Shipping,3
238,166404,lama packaging days responsive seller msh goods tmn open sdah trlanjur outgoing city brgkat sya,Shipping,3
238,66030,mantaaaaappp appropriate hargaaaaa protected corona virus,Shipping,3
238,104623,god bless packages landed safely yes walou long reply important engga come alive pesen color hijou come blue maap later kalou kalou later pesenan engga pesen love know,Shipping,3
238,145322,subscriptions purchased hehehehe thanks steady response love location rented complicated gara gosend abang waiting bete thanks bang gojekkk,Shipping,3
238,146837,courier expires sanggat disappointed address order nungu office hours damaged goods cardboard kayak years life crushed like satay sauce disappointed sanggat,Shipping,3
239,122342,nice stuff product price affordable old pengirman bsa delivery upregulated okay,Mixed,6
239,39730,nice drawing funny butek padahal promises like funny sale product price good,Mixed,6
239,175985,high quality mah tebel jeans color good shipping cepet bangeets thx puasssss seller,Mixed,6
239,68480,funny socks dpt hrga sale quality okay,Mixed,6
239,126958,good fast kirimannya smpe color according kualitanya good product original hqrga sesua sukaaaaaa,Mixed,6
239,129556,good stuff pretty pretty fast shipping gag regret buying stores,Mixed,6
239,131143,drawing fast fast response treatment good discussion thank like picture,Mixed,6
239,143896,product quality excellent product quality excellent product quality excellent cepet bgt sampenya yesterday new order material good soft color according picture thanks buy,Mixed,6
239,87324,goods arrived customer nice bgus bagussss bangeettt quality price,Mixed,6
239,69677,defective goods okay guns discount fitting buy price okay untested hopefully problem gifts goods,Mixed,6
239,166206,fast delivery goods okay bangeet loves good praise given truly remarkable hopefully fit,Mixed,6
239,171349,product place adek safely deliberately send gifts christmas delivery fast size sent abroad recomended seller pokonya deh thanks seller thanks shopee,Mixed,6
239,91564,satisfied shopping nice product material brilliant line price disappointing kerennnnn,Mixed,6
239,89703,delivery fast nice stuff hopefully passable customers syuka,Mixed,6
239,13548,cpt delivery produck soft sesuia,Mixed,6
240,156823,far good working charge class controllers,Product-Quality,1
240,147167,actual powerbank defective gets charged goes directly indicator says phone charging carry half power cable came defective current passes,Product-Quality,1
240,179026,oem battery replacement power rating works fine,Product-Quality,1
240,10908,single use press power button stick need,Product-Quality,1
240,173683,works great refill frequently,Product-Quality,1
240,148899,received earphones spare rubber ear plugs shown seller photo shopee ensure misleading advertisement,Product-Quality,1
240,2957,quality broken item immediately feel happy bluetooth headset snap malobat hour,Product-Quality,1
240,187699,works packaged charging cable provides power car lights cost want use good,Product-Quality,1
240,148160,functioning connected monitor,Product-Quality,1
240,148017,bind device reinstall apps times worst,Product-Quality,1
240,3356,properly described light switches automatically remain light battery,Product-Quality,1
240,166938,function properly led flash auto disconnect function cable strong vulnerable scratched aluminum parts especially parts usb adapter,Product-Quality,1
240,147796,waste money working,Product-Quality,1
240,148211,damaged goods timbol right click working,Product-Quality,1
240,169412,slight scratches electric port,Product-Quality,1
241,139970,best speed transmission,Shipping,3
241,200605,repair quality good speed comes delivery,Shipping,3
241,34315,color according delivery speed good,Shipping,3
241,96958,product quality good good value speed delivery good size good standard length fit height,Shipping,3
241,182194,shipping faster expected delivery speed figure shipping faster expected delivery speed figure delivered faster expected delivery speed figure shipping faster expected delivery speed figure,Shipping,3
241,159440,product quality good price good product delivery speed little bit dented course,Shipping,3
241,79609,delivery speed like eating delicious korean,Shipping,3
241,109890,product quality good speed delivery good delivery terms product information,Shipping,3
241,172104,good delivery speed standard quality standard product price discounts case longar little viable use,Shipping,3
241,110548,free oreo thins delivery speed good,Shipping,3
241,151438,bad bad service delivery speed,Shipping,3
241,12927,poor delivery speed thought price pair,Shipping,3
241,95563,delivery speed good steady schedule,Shipping,3
241,23422,good product quality rapii packaging speed delivery poor,Shipping,3
241,99909,fast delivery good product delivered faster product delivery good product fast delivery good faster product delivery good product good fast delivery speed good product delivered faster product delivery good product good fast delivery good product fast,Shipping,3
242,208245,got package hardly open coz sealed lotions arrived good conditions actually lotion scent thankful purchased shoppe lower cost thanks seller,Service-Seller,2
242,152209,bad experience seller beware told seller pack carefully item seller follow item delivered dents folds scratches refund becoz shipping lbc cost price item dont buy seller,Service-Seller,2
242,76776,proper mask allergic times week improve skin,Service-Seller,2
242,34201,product claims submitted restored shopee need extended case claim fairness buyers sellers,Service-Seller,2
242,158184,nagkaleak start juice time happen order siguros courier sad,Service-Seller,2
242,4137,ultra low quality sellers goods stock honest delay dump buyers disappear swagger advise buy goods,Service-Seller,2
242,155395,biashe quality follow harge,Service-Seller,2
242,153016,order nearly month going away let shake parcel delivery said success self signed,Service-Seller,2
242,115139,yay love sooooo yummy buying box contains half dozen favourite snack packaging great doesnt damage product thank seller dap dapnyew,Service-Seller,2
242,25656,set looks complete inner wooden ring cut broken seller offered replace refund declined long waiting time delivery holder works taped,Service-Seller,2
242,186594,useful difficult use access card sellernya difference transfer thank seller sorry lack care,Service-Seller,2
242,64563,yeeah happy customer happy seller thanks sis payment today parcel tracking number posted print stay tuned,Service-Seller,2
242,38695,inexpensive items list products bought seller slight defect product finishing dipakai produk issue love stars,Service-Seller,2
242,14115,wait month receive klang valley totally disappointed,Service-Seller,2
242,73466,received curtains today singpost took shipment arrive happy purchase length curtain indicated buyer responsive ensure correct highly recommend,Service-Seller,2
243,1380,size match message beda image order nyambunginnya,Product-Spec,7
243,35102,ordered masalah pesen day night faxed day night thoroughly,Product-Spec,7
243,26126,good helmet discrepant orders reply message bee motif send minion motif,Product-Spec,7
243,10090,wrong size xxxl message dtg,Product-Spec,7
243,181412,missing orders message,Product-Spec,7
243,77757,kak orders shipped sets sets later set yes nyusull message kak,Product-Spec,7
243,9700,sent orders ask diem aja disappointed heart heart messages klo sent lengap,Product-Spec,7
243,237,messages led led flame disappointed lah,Product-Spec,7
243,149083,brg tdk quickly sent dear order variants message sent variant,Product-Spec,7
243,3754,message number equals reply nyampe,Product-Spec,7
243,154712,satisfied message ducks sent doraemon,Product-Spec,7
243,88512,kereennnnnn good begeteee pengwn message jadinyaaa teope dah rekomendettttt,Product-Spec,7
243,172328,good message new jupitermx actually given beat,Product-Spec,7
243,7444,kok order insom bang hell difference kan reply message arrival difference,Product-Spec,7
243,164043,messages existing hadeuhh btw thanks bonusny,Product-Spec,7
244,125224,delivery cepat produk original harga good product,Product-Quality,1
244,175804,yee dah cepatny tuk original product quality baik produk baik pokokny hancurr utuh delivery smua kecepatan okay deh,Product-Quality,1
244,42390,baik kecepatan product price good delivery product order,Product-Quality,1
244,201641,product quality baik produk original harga baik kecepatan product delivery baik respon good seller,Product-Quality,1
244,156147,product quality standards hrga long baik pengiriman product standard seller response,Product-Quality,1
244,164706,quality product prices kexepatan pengirimann sangatt baikkkk terimakasihhhh,Product-Quality,1
244,114174,okeehhh product quality packaging rapihhh sangaatttt pengirimann sanatt cepattt good seller response,Product-Quality,1
244,101051,baik penjual product quality fast response,Product-Quality,1
244,78936,product quality excellent original product accordance gambar mantap dah pokoknya recomended,Product-Quality,1
244,171135,product quality good prices baik pengiriman good product thanks,Product-Quality,1
244,143603,excellent product quality product price baik pelayanannya ramah paket neatly,Product-Quality,1
244,37244,good seller response original product quality standard prices steady mantappp mantappp pokonya mamtapppppp,Product-Quality,1
244,79421,product quality good baik kecepatan product baik respon delivery good seller,Product-Quality,1
244,129380,product quality baik produk original harga baik kecepatan products seller delivery baik respon baik makasii shopee seller ramah,Product-Quality,1
244,163485,good product price setandar delivery baik terima love,Product-Quality,1
245,159631,aroma little like,Product-Spec,7
245,24445,cloth little piece good cut,Product-Spec,7
245,45429,packing little worn,Product-Spec,7
245,18080,hook thinner hooks daily home little bit disappointed,Product-Spec,7
245,38843,bag nice furing stitching leash little twisted,Product-Spec,7
245,157878,rings little dented bent wearable probably shipping fine,Product-Spec,7
245,11297,quickly white little yellow,Product-Spec,7
245,15849,product matches scuffed damaged little kurirnyaa kegencet,Product-Spec,7
245,51138,quality little soap bottle little howl star,Product-Spec,7
245,89846,delivered little longer,Product-Spec,7
245,46698,send little longer,Product-Spec,7
245,157774,tanned skin little dark,Product-Spec,7
245,165948,sorry gave stars nice clothes cmn little flaw,Product-Spec,7
245,154183,good little short,Product-Spec,7
245,36645,okay little dirty okay,Product-Spec,7
246,178340,thanks free gifts sooo cute,Service-Seller,2
246,73583,hoho dpt free gift sekali thank,Service-Seller,2
246,93870,fast delivery thank sller free gift xsabar try primer,Service-Seller,2
246,81910,cute bat dah free sim adapter pulaaakkkkk,Service-Seller,2
246,193546,package cheap price plus free postage thanks seller,Service-Seller,2
246,95333,thank bagi key chain free gift nice,Service-Seller,2
246,105731,thanks free cream,Service-Seller,2
246,97382,begging planting free buy good,Service-Seller,2
246,2271,says free earbuds pas sampai penipuan goods,Service-Seller,2
246,12560,free gift promised screen,Service-Seller,2
246,190282,purchase second satisfied thanks shopee free ongkirnya,Service-Seller,2
246,196697,ready wrap tightly free fast shipping thanks,Service-Seller,2
246,99528,good character cheap free shipping sukak child thank shopee seller,Service-Seller,2
246,203513,parcel arrived safely good packaging damage thanks entertain chat free gift,Service-Seller,2
246,182777,cheap free sis nice,Service-Seller,2
247,9803,suggest order money returned greed people want party report shopee bank kepolisian supaya man account refrigerate freeze atmnya police picked waiting traders aja,Service-Seller,2
247,827,poor poor quality goods services money buy ask stains clearly told place signature words yellow seat inform honest time reply reply wait days finally said seller stay know dumbfounded sell know responsible attitude want communicate respond negative comment,Service-Seller,2
247,13674,time negative feedback perfectionist send friends buy mini capsule toy received defective goods seller response evaluation happens begin seller meaning treated flawed matter course subsequent received store canned preset message reply evaluation looked store realized receive defective think twice index seller received negative evaluation gave negative assessment obviously defective handle merchandise nerve buyers negative feedback seen person,Service-Seller,2
247,152497,fraud lit shopee act decisively accept fraud,Service-Seller,2
247,113497,great products begun inform advance pick arrived send reminder messages irritated,Service-Seller,2
247,30258,product liability colors light blue color teal pretty accepted transfer money complete baht baht maintains buy pay baht expensive cost send envelope writing speaking baht reality fabrics treated better baht time shop,Service-Seller,2
247,10795,message send return money,Service-Seller,2
247,126329,increase value nap applied receive message detailed free refuse soan gui tran,Service-Seller,2
247,147320,lot crap waste money hit free transfer,Service-Seller,2
247,63160,shops answered questions asked answer shirts color wrong order orders little fabric money good,Service-Seller,2
247,151123,shop service poor incredibly frustrating sales professional send recently reported shirt accept charges transferred completely change smaller hnay reclaim self goods money product report customer money lost,Service-Seller,2
247,152377,bad bad service delivery speed arrival month single middle pass message seller response displayed line press cancel order days clever received shipping notice unpleasant shopping experience,Service-Seller,2
247,53739,check code nhueng confident nearly million goods purchased use assured,Service-Seller,2
247,153424,like waited long results wrong goods silent limited volume discount merchandise dumbfounded,Service-Seller,2
247,9296,bad service like general focus attitude offensive accessories small glass paste send wrong rift reaction send urgent request directly ignore question asked store,Service-Seller,2
248,76458,shop fast delivery product standards packaging solid,Packaging,5
248,180726,relatively quality fast delivery packaging carefully,Packaging,5
248,177252,packaging carefully fast shipping store,Packaging,5
248,190028,shop serves good packaging carefully fast delivery shop serves good packaging carefully fast delivery shop serves good packaging carefully fast delivery shop serves good packaging carefully affairs shop delivery service good careful package delivery,Packaging,5
248,75328,fast delivery time packaging carefully sure user know quality hope effective,Packaging,5
248,184840,received product delivery fast packed carefully beautiful beautiful products satisfactory,Packaging,5
248,190708,packaging carefully act fast delivery,Packaging,5
248,90160,fast delivery carefully packaged sell chipping delicious cake,Packaging,5
248,129635,shop hant fast delivery packaging carefully quality sqrn description,Packaging,5
248,80454,fast delivery packaging carefully,Packaging,5
248,67038,product packaging carefully sure product quality excellent delivery voi giao,Packaging,5
248,105815,shop fast delivery packaging carefully test know quality tks shop,Packaging,5
248,76308,packaging carefully fast delivery satisfied,Packaging,5
248,170494,fast delivery packaging carefully cover product despite carefully note,Packaging,5
248,74964,package carefully fast delivery quality fail evaluate,Packaging,5
249,26180,add bubble wrap protect bulb test bulb good quality product price nice star,Packaging,5
249,180292,sgt delivery good packaging bubble wrap good case line expectations,Packaging,5
249,101860,super secured books naka minute wrap bubble wrap quickly nadeliver,Packaging,5
249,49939,good product open box items semut admission,Packaging,5
249,41557,smpi goods wrapped container resilience definitely,Packaging,5
249,1112,parcel broken wrap item properly post,Packaging,5
249,105356,hat pushes basic extra bubble wrap wrappp,Packaging,5
249,143726,goods jewelery faster expected bubble wrap wrapping free gift pulak terbaiklah,Packaging,5
249,151651,disappointed breakable items like given layer bubble wrap digabungin berpatahan plastic material,Packaging,5
249,21074,packing product seller forgot lock lid spilled inside bubble wrap overall okay additional time hati spill contents,Packaging,5
249,34608,bubble wrap thank god problematic products great,Packaging,5
249,178812,seller wear bubble wrap fast delivery,Packaging,5
249,196330,ways package good like layers bubble wrap placed speed shipping order sure,Packaging,5
249,104725,product packaged big bubble wrap bottle taped nicely opening spill like recycled materials additional protection product,Packaging,5
249,56876,item comes bubble wrap tin plated cover closed perfectly gas,Packaging,5
250,208372,pretty good quality shirt suit,Product-Spec,7
250,45092,suit fabric pretty good price,Product-Spec,7
250,164834,pretty good little late hurry,Product-Spec,7
250,13067,klu pretty good color clock,Product-Spec,7
250,39835,skirt pretty good delivery,Product-Spec,7
250,160564,head pretty good late,Product-Spec,7
250,39458,pretty good like fabric overall okay,Product-Spec,7
250,141546,pretty good kids,Product-Spec,7
250,168065,look pretty delivery sudden lost shirt,Product-Spec,7
250,106486,cantik goods pretty funny like,Product-Spec,7
250,104354,pretty good blurry color products stars,Product-Spec,7
250,79186,far battery pretty good,Product-Spec,7
250,55525,thanks bag pretty,Product-Spec,7
250,96332,tip good pretty good principal,Product-Spec,7
250,114534,like pretty ceaaaaaaaa affordable ceaaaaaaaa strapping,Product-Spec,7
251,37400,product quality good price good product delivery speed,Mixed,6
251,61223,good product quality product price good delivery speed good,Mixed,6
251,31346,product price good delivery speed good good product quality,Mixed,6
251,28780,product quality good price good product delivery speed,Mixed,6
251,40137,product quality good price good product delivery speed,Mixed,6
251,168615,good product quality product price good delivery speed good,Mixed,6
251,52222,product quality good price good product delivery speed,Mixed,6
251,45657,product quality good price good product delivery speed good,Mixed,6
251,36560,delivery speed good product price good,Mixed,6
251,34052,product price good delivery speed good,Mixed,6
251,40116,product quality good price good product delivery speed,Mixed,6
251,169439,product quality good price good product delivery speed good,Mixed,6
251,84735,delivery speed good good product product price good,Mixed,6
251,27876,product price good delivery speed good,Mixed,6
251,97547,product price good good delivery speed,Mixed,6
252,81222,thx seller received goods packaging jam posthaste hari nyampe kualitas excellent product accordance fig,Shipping,3
252,97731,fast response brg accordingly time recommenda seller,Shipping,3
252,158736,sure delivery seller response wrote,Shipping,3
252,22646,regular product aja respon good seller,Shipping,3
252,70018,bargain price fast packingan safe seller response quickly subscribed,Shipping,3
252,1352,long delivery good seller response thanks ministry,Shipping,3
252,190900,like spending seller response baik,Shipping,3
252,136584,baguss fast delivery like semuanyaa original bgtt baikk seller response accordance reguest likee,Shipping,3
252,46961,lgkp goods seller good response gak kayak kwlitas materials stores,Shipping,3
252,63692,nice expected description response good seller,Shipping,3
252,27900,future packaging old seller response goods okay,Shipping,3
252,144910,thanks kak pengiriman fast good seller response,Shipping,3
252,151874,tried asking seller response,Shipping,3
252,150142,delivery cepet sooo packaging lamaa seller response,Shipping,3
252,53464,product according pesanan long problem seller good response,Shipping,3
253,172599,goods smpe realpict bgt mksi yak,Service-Seller,2
253,161810,delivery cpt bgt udh subscription store,Service-Seller,2
253,111253,teetherx bgus bgt,Service-Seller,2
253,30468,loved small bgt,Service-Seller,2
253,74954,packing kerennn secure bgt packing big,Service-Seller,2
253,138663,baguuuuuus bgt thanks seller jastipnya,Service-Seller,2
253,43250,fast packaging cuman clothes big bgt,Service-Seller,2
253,169922,funny cute bgt trnyata,Service-Seller,2
253,182271,bright lights nyampe bagus bangett useful bgt,Service-Seller,2
253,142025,good bgt material sukaa,Service-Seller,2
253,80326,cepet cool bgt,Service-Seller,2
253,177476,fast response flat bgt,Service-Seller,2
253,193338,trimakasih recomended bgt,Service-Seller,2
253,127097,ownermya good bgt hehe,Service-Seller,2
253,100765,sworn saucy bgt friendly sellernya thank,Service-Seller,2
254,198282,cutting small wear,Product-Spec,7
254,148192,mirror good condition fit roadbike handlebar rubber loop small,Product-Spec,7
254,18739,product small unlike,Product-Spec,7
254,156101,colour nice packaging small,Product-Spec,7
254,4953,buy jumbo given small,Product-Spec,7
254,42538,bag years old small suitable small children mga thanks,Product-Spec,7
254,30981,smaller version bought large number small quality good,Product-Spec,7
254,23193,mah shoulder bag handbag soal small,Product-Spec,7
254,6796,size way small years old looks like years old size,Product-Spec,7
254,12597,tiny sign small,Product-Spec,7
254,17312,veil small picture,Product-Spec,7
254,162561,short small different photos,Product-Spec,7
254,59737,turned small duck hihi,Product-Spec,7
254,14858,small package tricky saler differ picture,Product-Spec,7
254,82261,colours small piece delivery weeks,Product-Spec,7
255,67896,good product pack color matching cover like clothes buy land fabric soft warm hot like,Mixed,6
255,171038,good value good service carrier wear review recommended increase site took try little loose socks fit overall okay attached soles shoes pull design,Mixed,6
255,39973,nice wear pants little bundle styles pretty appropriate youth today moon suitable price male female students nay,Mixed,6
255,45706,fast delivery soft hair colorful,Mixed,6
255,34050,inflated real soft tight,Mixed,6
255,128199,shipping fast faster actually disappointed price suit fabric color streamlined look like,Mixed,6
255,139538,pretty quality soft yung comfortable wear order different color,Mixed,6
255,163308,neat tailoring fabric soft slippery good hold fast shipping wait time days smudges blame straight skirts wash,Mixed,6
255,38453,fabric prints high quality require altitude money,Mixed,6
255,193445,product successfully quick delivery fabric soft hard washed coloreds pillowcases fabric color pale time patronize,Mixed,6
255,72007,price worth soft cotton fabric going mario view,Mixed,6
255,82905,pants beautiful beautiful colors good quality elasticity easy wear comfortable price points,Mixed,6
255,32198,pretty fabrics comfortable meet color color fit contact store pick look conscious customers overall delivery fast order colors,Mixed,6
255,170253,delivery fast striped pants cute little big unequal blamed screen little okay,Mixed,6
255,42746,goods okay fast delivery charge high ship fabric heat,Mixed,6
256,3172,item shipped late,Shipping,3
256,169755,shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage,Shipping,3
256,14517,item shipped late,Shipping,3
256,9055,poor quality item shipped late,Shipping,3
256,20680,quality item shipped time,Shipping,3
256,40843,packaged item shipped quickly order,Shipping,3
256,167913,items shipped complete,Shipping,3
256,19488,item shipped late,Shipping,3
256,159745,item shipped quickly,Shipping,3
256,149547,poor quality item shipped late,Shipping,3
256,5995,poor quality item shipped late,Shipping,3
256,135670,fast shipped time,Shipping,3
256,157569,item shipped days late,Shipping,3
256,61816,shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage shipped product exactly ordered damage,Shipping,3
256,162961,item shipped quickly,Shipping,3
257,51770,accordance sent gambar minta blue purple far good lah,Product-Spec,7
257,10492,pesen color tell color hmm jngan love choice comes random,Product-Spec,7
257,150530,ask colors sent color wanted compensation way doang,Product-Spec,7
257,19830,writings pink page comes green yaudah lah probably big discounts random written random,Product-Spec,7
257,54320,pesen milo comes warnya kek unguan gtuu kak speed delivery okay respond okay tpi kendalain different colors message send teleiti kak,Product-Spec,7
257,151795,add black brown black trader check order cool,Product-Spec,7
257,15741,sudsh purchase req requested color reply sent according,Product-Spec,7
257,25167,clana knpa sent reply model image,Product-Spec,7
257,156922,kcewa bit ask coming,Product-Spec,7
257,153156,little disappointed orders second incoming black white message continues spinnernya stains pesenan people orderan dislodged difficulty installing middle bearing,Product-Spec,7
257,31313,message black white dateng untung buyer complaints ndak time confirm dong kak color sent,Product-Spec,7
257,9269,motif send discrepant order,Product-Spec,7
257,199120,thanks kah like pants juice ask sent dark light guns pap good overall,Product-Spec,7
257,163218,request given black white love star sorry ill order,Product-Spec,7
257,11914,percent gmna maroon white white shuttlecock given gmna dong sya customers ngamuk,Product-Spec,7
258,181245,like pretty good value overall good product like sad chance like know values,Mixed,6
258,37937,product quality good good value leaves stain star,Mixed,6
258,130288,value money touchpad sensitive use,Mixed,6
258,82940,good purchase value money easy redeem app order,Mixed,6
258,130337,good value money cladding firm tight fitting machine,Mixed,6
258,111861,goods money envelope dikembalian,Mixed,6
258,128972,good value money cute tiny,Mixed,6
258,207530,slight gap brand feel good value,Mixed,6
258,41665,fair value highly embarrassed,Mixed,6
258,3568,poor product quality terrible value terrible service store lego provided table table loose repetitive pattern asked woman avoid answering money buy,Mixed,6
258,62642,mention light pink actually light light pink look nice good value money,Mixed,6
258,141685,delivery speed sad cute bag reed meets value money good like sewing brian weekend soon,Mixed,6
258,154638,fair value price little late,Mixed,6
258,35224,price good quality value money like okay cute pretty good like unites small cute,Mixed,6
258,66118,good value money good packaging worry damage,Mixed,6
259,124044,awesome awesome quality goods value awesome service,Mixed,6
259,142316,awesome service awesome product quality,Mixed,6
259,74346,values awesome awesome product quality,Mixed,6
259,199490,awesome awesome product quality value value awesome awesome service awesome service awesome service awesome awesome value commodity quality,Mixed,6
259,183750,awesome awesome quality goods services,Mixed,6
259,144619,awesome service awesome product quality,Mixed,6
259,190446,awesome boss service good value,Mixed,6
259,140051,values awesome awesome product quality,Mixed,6
259,184098,values awesome awesome product quality,Mixed,6
259,107573,awesome awesome quality goods value awesome service,Mixed,6
259,117521,awesome awesome quality goods value awesome service,Mixed,6
259,105030,awesome awesome quality goods value awesome service,Mixed,6
259,142369,values awesome awesome product quality,Mixed,6
259,115386,awesome service awesome awesome value commodity quality,Mixed,6
259,209305,awesome service awesome product quality,Mixed,6
260,2805,poor product quality shorter jacket image unlike lot pictures trg,Product-Quality,1
260,154176,bought kit got kit robot different model,Product-Quality,1
260,148770,totally different picture shows cutting abit funny,Product-Quality,1
260,26820,expectation reality pricey unequal leaves pictures thank seller,Product-Quality,1
260,40262,received distinguished brands photo ayuku,Product-Quality,1
260,83848,bigger picture offseason good music,Product-Quality,1
260,152182,picture cover got poket real,Product-Quality,1
260,74436,product exactly picture,Product-Quality,1
260,8916,photo posted fabric,Product-Quality,1
260,10060,want cloth like picture,Product-Quality,1
260,19215,paper brand wasnt consistent got different brands,Product-Quality,1
260,152285,shoes sent expectation reality kakadisappoint complete set pay kapanget short,Product-Quality,1
260,5946,poor mind color slightly different picture acceptable think different,Product-Quality,1
260,11586,unhappy unlike yellow darker picture bought,Product-Quality,1
260,40709,smaller shorter expected good,Product-Quality,1
261,27268,asked mickey sent tosca,Service-Seller,2
261,8049,nail disappointed pesen sent,Service-Seller,2
261,166474,wrna sent pleadingly,Service-Seller,2
261,17728,dear sent orange kepake,Service-Seller,2
261,27389,sent different motives,Service-Seller,2
261,151434,clear message vivo instead sent vivo,Service-Seller,2
261,20016,kok sent shorts,Service-Seller,2
261,32112,pink pcs sent instead pcs,Service-Seller,2
261,104010,misdirected ask sent pet nonped,Service-Seller,2
261,11016,mint green green grass sent,Service-Seller,2
261,172651,messages sent size size,Service-Seller,2
261,157958,message mustard moss sent mustard toska disconnected,Service-Seller,2
261,7798,pesen mickey mouse sent doraemon,Service-Seller,2
261,2656,ordered sent sent confirmation,Service-Seller,2
261,172796,sent colors match request,Service-Seller,2
262,102332,great appeal supporters shop,Service-Seller,2
262,94816,quality know cave sour careful packing pro shop continue time,Service-Seller,2
262,111378,kids love house shop stories reported,Service-Seller,2
262,176396,money advice enthusiastic satisfied purchase,Service-Seller,2
262,83750,wish shop plenty incentive programs thank shop,Service-Seller,2
262,196895,beautiful handbag shop beautiful skin shop selling cheap beautiful goods cute shop owner talked advice rep continuous fai wait satisfied thank shop,Service-Seller,2
262,179671,thousands stars careful thoughtful shop owners satisfied,Service-Seller,2
262,135363,thank shop lixi infant wish shop expensive restaurant increasingly crowded,Service-Seller,2
262,92131,buy enjoyed supplies products shop prices cheaper spend despite mistakes delivery wrong shop handled support continued,Service-Seller,2
262,6666,like order shop,Service-Seller,2
262,186199,nice dress shop sir,Service-Seller,2
262,186194,shop buy satisfied thank shop shop business tonnes wish,Service-Seller,2
262,208521,bought shop time products satisfied shop donated patch,Service-Seller,2
262,144664,fast delivery like beautiful restaurant bought times shop time buy pink shop delivery white enthusiastic change delivery shop,Service-Seller,2
262,99770,shop fast delivery compact goods lovely shaped cute talk shop owner,Service-Seller,2
263,154079,product quality temporary,Product-Quality,1
263,156316,product quality temporary,Product-Quality,1
263,23637,product quality temporary,Product-Quality,1
263,19418,product quality temporary,Product-Quality,1
263,21243,product quality temporary,Product-Quality,1
263,15098,product quality temporary,Product-Quality,1
263,18001,product quality temporary,Product-Quality,1
263,8675,slightly inferior product quality,Product-Quality,1
263,154591,product quality temporary,Product-Quality,1
263,156908,product quality temporary,Product-Quality,1
263,21750,product quality temporary,Product-Quality,1
263,18929,product quality temporary,Product-Quality,1
263,157442,product quality temporary,Product-Quality,1
263,18078,product quality temporary,Product-Quality,1
263,25533,product quality temporary,Product-Quality,1
264,144366,goods suitable good condition neat packaging,Packaging,5
264,136005,fast delivery seller response quickly neat packaging goods ori good mask fit like,Packaging,5
264,62424,fast response neat packaging quality fitted price,Packaging,5
264,179129,original goods fast delivery secure packaging okedeh substantially recomended,Packaging,5
264,33147,goods received packaging okay delivery passable glasses oke bgt price okay thank,Packaging,5
264,110390,orders received packaging neat quick delivery pursuance deh,Packaging,5
264,118224,good product packaging neat thanks seller,Packaging,5
264,35998,like motive packaging neat thank,Packaging,5
264,175238,baguuus product neat packaging recommended seller,Packaging,5
264,96870,good quality fast delivery packaging neat steady,Packaging,5
264,160305,custom product fast secure packaging delivery fast,Packaging,5
264,127710,good stuff packaging neat fast delivery thanks,Packaging,5
264,96058,original goods fast delivery secure packaging okedeh substantially recomended,Packaging,5
264,196267,accordance order packaging neat,Packaging,5
264,110349,order received packaging neat fast delivery,Packaging,5
265,88219,places error price range great place sell,Price,4
265,158541,cover strong come easily overall good value fussed,Price,4
265,163799,product image actually works enter fixed gear recommend,Price,4
265,137804,good quality price affordable value money need buy little bit thickness mattress slightly stretched little bed mattress thicker version thickness piece mat waterproof layer fabric better,Price,4
265,197215,received product pay price light baht product quality moderately money wide clamp thicker stronger clothing weigh overall obtainable,Price,4
265,186583,goods received good condition quality okay image clear size pound baby fox saw face mirror recommended,Price,4
265,75613,product quality good coaches bought ceaaaaaaaaa free ice starting soon hgaaaaaaaa great little ice hgaaaaaaa start smart good delivery,Price,4
265,1609,delivery time products small tightness body difficulty elongation,Price,4
265,44040,comes mos warranty great mouse overall lots features packaged,Price,4
265,90232,identical product announcement came wrinkled shipment,Price,4
265,92621,good rgaaaaaaa written interesting thread,Price,4
265,20925,product looks good yellowish gabe longer little round,Price,4
265,188207,good quality products meet style details set try bit loose height weight wash washed considered good compared price worthwhile delivery sensitive,Price,4
265,69756,item decent looks sturdy price,Price,4
265,17744,product quality good good value speed delivery good delivery takes days parts country days simple case fit machine making longer channels approximately think amendment add star,Price,4
266,101506,bruktnya tebel klo bgus mnurutku hopefully custku sukaaa mksih kakk,Spam,8
266,122506,toptop toptop toptop toptop toptop toptop toptop toptop toptop toptop cpt friendly pelayanny dblsny pkokny dlbh dtngkatkn,Spam,8
266,129579,brang alhamdulillh dtag nice tidy kmasan safe principal belanjaaaa langganannn bangett sdah berpuluh blnjaa goods dsini hahaaaa lopeeeeeeeeeee,Spam,8
266,132764,akyuuu syuuukaaa sekaliiiiii puasssss semuaaa adaaaaaa ehh mannnyuullll mantullll cocokkkkkk cucok meonglah yes,Spam,8
266,134111,kecut segerrrrrrr mntap,Spam,8
266,76602,masyaaalloh cpet yaaaa hihihii alhamdulillaah,Spam,8
266,160042,mantul sma looseness,Spam,8
266,183579,blnja bgttt pretty satisfied planggan psen smoga satisfied,Spam,8
266,78906,skli satisfied brang sender kcepatan cpat makasi sist,Spam,8
266,41816,trimakasih kak nice clothes sesuai pesanan want order,Spam,8
